	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
11	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[155, 98, 77]	[81, 52, 51]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[81, 52, 51]	[81, 52, 51]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
12	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[182, 126, 102]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]
13	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[155, 98, 77]	[215, 207, 184]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
14	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[155, 98, 77]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
15	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[155, 98, 77]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[182, 126, 102]	[215, 207, 184]	[155, 98, 77]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
16	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
17	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
18	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
19	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
20	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
21	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
22	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
23	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
24	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
25	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
26	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
27	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]
28	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[81, 52, 51]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]
29	[182, 126, 102]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[81, 52, 51]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[215, 207, 184]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]
30	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[182, 126, 102]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]
31	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[215, 207, 184]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[182, 126, 102]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[155, 98, 77]	[182, 126, 102]	[155, 98, 77]	[215, 207, 184]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]	[81, 52, 51]
