	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	[69, 47, 36]	[100, 82, 69]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[100, 82, 69]	[143, 116, 103]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 134, 104]	[143, 116, 103]	[100, 82, 69]	[100, 82, 69]	[211, 154, 117]	[217, 168, 135]	[211, 154, 117]	[100, 82, 69]	[143, 116, 103]	[187, 150, 121]	[143, 116, 103]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[187, 150, 121]	[100, 82, 69]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
11	[100, 82, 69]	[143, 116, 103]	[217, 168, 135]	[100, 82, 69]	[69, 47, 36]	[187, 150, 121]	[187, 150, 121]	[187, 134, 104]	[143, 116, 103]	[100, 82, 69]	[100, 82, 69]	[143, 116, 103]	[187, 134, 104]	[187, 134, 104]	[143, 116, 103]	[69, 47, 36]	[100, 82, 69]	[69, 47, 36]	[143, 116, 103]	[187, 150, 121]	[143, 116, 103]	[100, 82, 69]	[100, 82, 69]	[143, 116, 103]	[143, 116, 103]	[211, 154, 117]	[187, 150, 121]	[100, 82, 69]	[143, 116, 103]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
12	[143, 116, 103]	[187, 150, 121]	[187, 150, 121]	[100, 82, 69]	[187, 134, 104]	[187, 150, 121]	[217, 168, 135]	[187, 150, 121]	[187, 134, 104]	[187, 150, 121]	[100, 82, 69]	[143, 116, 103]	[143, 116, 103]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 134, 104]	[143, 116, 103]	[187, 134, 104]	[143, 116, 103]	[143, 116, 103]	[143, 116, 103]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[187, 134, 104]	[100, 82, 69]	[187, 150, 121]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
13	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[143, 116, 103]	[211, 154, 117]	[187, 134, 104]	[187, 150, 121]	[217, 168, 135]	[211, 154, 117]	[187, 150, 121]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 150, 121]	[143, 116, 103]	[187, 150, 121]	[211, 154, 117]	[187, 134, 104]	[143, 116, 103]	[187, 134, 104]	[211, 154, 117]	[187, 150, 121]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[187, 150, 121]	[143, 116, 103]	[143, 116, 103]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
14	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[143, 116, 103]	[211, 154, 117]	[143, 116, 103]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[143, 116, 103]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[143, 116, 103]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[143, 116, 103]	[100, 82, 69]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
15	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[143, 116, 103]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[187, 134, 104]	[219, 193, 175]	[219, 193, 175]	[217, 168, 135]	[187, 134, 104]	[187, 134, 104]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[100, 82, 69]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
16	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[217, 168, 135]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[187, 134, 104]	[217, 168, 135]	[219, 193, 175]	[219, 193, 175]	[217, 168, 135]	[211, 154, 117]	[211, 154, 117]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[187, 134, 104]	[217, 168, 135]	[211, 154, 117]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
17	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[211, 154, 117]	[187, 150, 121]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[219, 193, 175]	[217, 168, 135]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
18	[143, 116, 103]	[143, 116, 103]	[143, 116, 103]	[217, 168, 135]	[187, 134, 104]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[217, 168, 135]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[100, 82, 69]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]
19	[143, 116, 103]	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[187, 134, 104]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[143, 116, 103]	[100, 82, 69]	[69, 47, 36]	[69, 47, 36]
20	[143, 116, 103]	[143, 116, 103]	[69, 47, 36]	[69, 47, 36]	[143, 116, 103]	[187, 150, 121]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[187, 150, 121]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]
21	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[217, 168, 135]	[187, 150, 121]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[217, 168, 135]	[187, 134, 104]	[211, 154, 117]	[211, 154, 117]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[211, 154, 117]	[143, 116, 103]	[143, 116, 103]	[187, 150, 121]	[143, 116, 103]	[143, 116, 103]
22	[143, 116, 103]	[143, 116, 103]	[143, 116, 103]	[143, 116, 103]	[100, 82, 69]	[187, 150, 121]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[211, 154, 117]	[187, 134, 104]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]
23	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[100, 82, 69]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[143, 116, 103]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]
24	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[69, 47, 36]	[187, 150, 121]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[187, 134, 104]	[143, 116, 103]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]
25	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[219, 193, 175]	[187, 150, 121]	[217, 168, 135]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[187, 150, 121]	[187, 134, 104]	[187, 134, 104]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[187, 134, 104]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]
26	[100, 82, 69]	[143, 116, 103]	[100, 82, 69]	[100, 82, 69]	[219, 193, 175]	[187, 150, 121]	[219, 193, 175]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[187, 150, 121]	[187, 150, 121]	[187, 134, 104]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[219, 193, 175]	[187, 150, 121]	[143, 116, 103]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]	[100, 82, 69]
27	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[143, 116, 103]	[219, 193, 175]	[143, 116, 103]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[217, 168, 135]	[217, 168, 135]	[187, 150, 121]	[219, 193, 175]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]
28	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[143, 116, 103]	[219, 193, 175]	[100, 82, 69]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[217, 168, 135]	[211, 154, 117]	[187, 134, 104]	[217, 168, 135]	[219, 193, 175]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]
29	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[100, 82, 69]	[187, 134, 104]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[211, 154, 117]	[187, 134, 104]	[187, 134, 104]	[217, 168, 135]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]
30	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[143, 116, 103]	[143, 116, 103]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 134, 104]	[187, 134, 104]	[187, 150, 121]	[187, 150, 121]	[187, 150, 121]	[211, 154, 117]	[211, 154, 117]	[187, 134, 104]	[187, 134, 104]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]
31	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[187, 150, 121]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[100, 82, 69]	[187, 134, 104]	[187, 134, 104]	[143, 116, 103]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 134, 104]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[187, 150, 121]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]	[219, 193, 175]
