	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
11	[85, 65, 53]	[166, 125, 104]	[218, 181, 155]	[85, 65, 53]	[85, 65, 53]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[85, 65, 53]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
12	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[85, 65, 53]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[85, 65, 53]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
13	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
14	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
15	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
16	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
17	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
18	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
19	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
20	[166, 125, 104]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[166, 125, 104]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]
21	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]
22	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[85, 65, 53]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
23	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
24	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
25	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
26	[85, 65, 53]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]	[85, 65, 53]
27	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[218, 181, 155]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]
28	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[218, 181, 155]	[85, 65, 53]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]
29	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[85, 65, 53]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]
30	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]
31	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[166, 125, 104]	[166, 125, 104]	[218, 181, 155]	[218, 181, 155]	[85, 65, 53]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[166, 125, 104]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[199, 152, 119]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]	[218, 181, 155]
