	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
11	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
12	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
13	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
14	[105, 71, 56]	[105, 71, 56]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
15	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
16	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
17	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
18	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
19	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
20	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
21	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
22	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
23	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
24	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
25	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
26	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
27	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
28	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
29	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
30	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[171, 128, 102]	[171, 128, 102]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
31	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[105, 71, 56]	[171, 128, 102]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[105, 71, 56]	[152, 104, 80]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[105, 71, 56]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[152, 104, 80]	[171, 128, 102]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]	[196, 198, 178]
