	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
11	[64, 42, 25]	[91, 81, 71]	[109, 90, 74]	[153, 125, 100]	[96, 66, 45]	[153, 125, 100]	[163, 106, 67]	[163, 106, 67]	[140, 98, 66]	[163, 106, 67]	[140, 98, 66]	[125, 82, 51]	[125, 82, 51]	[140, 98, 66]	[140, 98, 66]	[189, 128, 85]	[189, 128, 85]	[140, 98, 66]	[125, 82, 51]	[140, 98, 66]	[140, 98, 66]	[163, 106, 67]	[189, 128, 85]	[189, 128, 85]	[140, 98, 66]	[163, 106, 67]	[76, 61, 45]	[90, 75, 62]	[64, 42, 25]	[38, 24, 13]	[38, 24, 13]	[209, 181, 147]
12	[64, 42, 25]	[90, 75, 62]	[140, 98, 66]	[153, 125, 100]	[96, 66, 45]	[153, 125, 100]	[140, 98, 66]	[109, 90, 74]	[117, 101, 85]	[76, 61, 45]	[38, 24, 13]	[76, 61, 45]	[125, 82, 51]	[125, 82, 51]	[125, 82, 51]	[163, 106, 67]	[209, 181, 147]	[125, 82, 51]	[125, 82, 51]	[125, 82, 51]	[125, 82, 51]	[64, 42, 25]	[96, 66, 45]	[125, 82, 51]	[140, 98, 66]	[163, 106, 67]	[140, 98, 66]	[76, 61, 45]	[76, 61, 45]	[38, 24, 13]	[64, 42, 25]	[209, 181, 147]
13	[90, 75, 62]	[76, 61, 45]	[125, 82, 51]	[140, 98, 66]	[101, 82, 67]	[153, 125, 100]	[125, 82, 51]	[101, 82, 67]	[109, 90, 74]	[96, 66, 45]	[96, 66, 45]	[96, 66, 45]	[125, 82, 51]	[125, 82, 51]	[96, 66, 45]	[189, 128, 85]	[189, 128, 85]	[163, 106, 67]	[96, 66, 45]	[125, 82, 51]	[76, 61, 45]	[64, 42, 25]	[64, 42, 25]	[96, 66, 45]	[96, 66, 45]	[140, 98, 66]	[140, 98, 66]	[96, 66, 45]	[125, 82, 51]	[38, 24, 13]	[153, 125, 100]	[223, 221, 198]
14	[209, 181, 147]	[64, 42, 25]	[125, 82, 51]	[163, 106, 67]	[153, 125, 100]	[153, 125, 100]	[163, 106, 67]	[140, 98, 66]	[140, 98, 66]	[140, 98, 66]	[125, 82, 51]	[140, 98, 66]	[140, 98, 66]	[125, 82, 51]	[153, 125, 100]	[153, 125, 100]	[153, 125, 100]	[153, 125, 100]	[125, 82, 51]	[125, 82, 51]	[125, 82, 51]	[125, 82, 51]	[140, 98, 66]	[140, 98, 66]	[125, 82, 51]	[140, 98, 66]	[140, 98, 66]	[125, 82, 51]	[96, 66, 45]	[38, 24, 13]	[209, 181, 147]	[209, 181, 147]
15	[209, 181, 147]	[64, 42, 25]	[140, 98, 66]	[189, 128, 85]	[140, 98, 66]	[189, 128, 85]	[189, 128, 85]	[189, 128, 85]	[163, 106, 67]	[140, 98, 66]	[125, 82, 51]	[140, 98, 66]	[140, 98, 66]	[101, 82, 67]	[117, 101, 85]	[153, 125, 100]	[153, 125, 100]	[153, 125, 100]	[96, 66, 45]	[140, 98, 66]	[125, 82, 51]	[125, 82, 51]	[140, 98, 66]	[163, 106, 67]	[189, 128, 85]	[163, 106, 67]	[163, 106, 67]	[125, 82, 51]	[64, 42, 25]	[64, 42, 25]	[223, 221, 198]	[209, 181, 147]
16	[209, 181, 147]	[96, 66, 45]	[153, 125, 100]	[189, 128, 85]	[189, 128, 85]	[140, 98, 66]	[140, 98, 66]	[163, 106, 67]	[140, 98, 66]	[125, 82, 51]	[101, 82, 67]	[96, 66, 45]	[90, 75, 62]	[117, 101, 85]	[109, 90, 74]	[153, 125, 100]	[153, 125, 100]	[117, 101, 85]	[117, 101, 85]	[90, 75, 62]	[90, 75, 62]	[109, 90, 74]	[125, 82, 51]	[163, 106, 67]	[163, 106, 67]	[163, 106, 67]	[140, 98, 66]	[163, 106, 67]	[64, 42, 25]	[96, 66, 45]	[209, 181, 147]	[223, 221, 198]
17	[153, 125, 100]	[38, 24, 13]	[153, 125, 100]	[189, 128, 85]	[189, 128, 85]	[163, 106, 67]	[140, 98, 66]	[109, 90, 74]	[101, 82, 67]	[90, 75, 62]	[90, 75, 62]	[109, 90, 74]	[109, 90, 74]	[101, 82, 67]	[153, 125, 100]	[153, 125, 100]	[153, 125, 100]	[153, 125, 100]	[117, 101, 85]	[101, 82, 67]	[117, 101, 85]	[90, 75, 62]	[76, 61, 45]	[96, 66, 45]	[96, 66, 45]	[140, 98, 66]	[189, 128, 85]	[163, 106, 67]	[96, 66, 45]	[153, 125, 100]	[209, 181, 147]	[209, 181, 147]
18	[140, 98, 66]	[96, 66, 45]	[117, 101, 85]	[153, 125, 100]	[109, 90, 74]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[117, 101, 85]	[90, 75, 62]	[109, 90, 74]	[153, 125, 100]	[153, 125, 100]	[117, 101, 85]	[153, 125, 100]	[153, 125, 100]	[153, 125, 100]	[109, 90, 74]	[90, 75, 62]	[109, 90, 74]	[90, 75, 62]	[90, 75, 62]	[96, 66, 45]	[90, 75, 62]	[140, 98, 66]	[163, 106, 67]	[96, 66, 45]	[96, 66, 45]	[189, 128, 85]	[223, 221, 198]
19	[163, 106, 67]	[140, 98, 66]	[64, 42, 25]	[117, 101, 85]	[109, 90, 74]	[109, 90, 74]	[101, 82, 67]	[91, 81, 71]	[109, 90, 74]	[109, 90, 74]	[90, 75, 62]	[117, 101, 85]	[153, 125, 100]	[117, 101, 85]	[109, 90, 74]	[109, 90, 74]	[101, 82, 67]	[109, 90, 74]	[153, 125, 100]	[153, 125, 100]	[109, 90, 74]	[101, 82, 67]	[117, 101, 85]	[90, 75, 62]	[101, 82, 67]	[109, 90, 74]	[90, 75, 62]	[101, 82, 67]	[64, 42, 25]	[64, 42, 25]	[96, 66, 45]	[209, 181, 147]
20	[163, 106, 67]	[96, 66, 45]	[125, 82, 51]	[38, 24, 13]	[64, 42, 25]	[101, 82, 67]	[109, 90, 74]	[101, 82, 67]	[109, 90, 74]	[101, 82, 67]	[117, 101, 85]	[153, 125, 100]	[109, 90, 74]	[91, 81, 71]	[101, 82, 67]	[101, 82, 67]	[101, 82, 67]	[76, 61, 45]	[90, 75, 62]	[117, 101, 85]	[153, 125, 100]	[117, 101, 85]	[109, 90, 74]	[109, 90, 74]	[117, 101, 85]	[101, 82, 67]	[101, 82, 67]	[90, 75, 62]	[64, 42, 25]	[140, 98, 66]	[96, 66, 45]	[209, 181, 147]
21	[125, 82, 51]	[125, 82, 51]	[163, 106, 67]	[153, 125, 100]	[90, 75, 62]	[117, 101, 85]	[109, 90, 74]	[117, 101, 85]	[117, 101, 85]	[117, 101, 85]	[117, 101, 85]	[117, 101, 85]	[101, 82, 67]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[117, 101, 85]	[90, 75, 62]	[76, 61, 45]	[90, 75, 62]	[109, 90, 74]	[117, 101, 85]	[117, 101, 85]	[117, 101, 85]	[109, 90, 74]	[109, 90, 74]	[64, 42, 25]	[64, 42, 25]	[125, 82, 51]	[163, 106, 67]	[125, 82, 51]	[209, 181, 147]
22	[140, 98, 66]	[125, 82, 51]	[140, 98, 66]	[153, 125, 100]	[117, 101, 85]	[117, 101, 85]	[109, 90, 74]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[109, 90, 74]	[90, 75, 62]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[117, 101, 85]	[117, 101, 85]	[101, 82, 67]	[90, 75, 62]	[109, 90, 74]	[125, 82, 51]	[163, 106, 67]	[163, 106, 67]	[223, 221, 198]
23	[163, 106, 67]	[163, 106, 67]	[125, 82, 51]	[153, 125, 100]	[117, 101, 85]	[109, 90, 74]	[109, 90, 74]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[91, 81, 71]	[90, 75, 62]	[109, 90, 74]	[101, 82, 67]	[90, 75, 62]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[125, 82, 51]	[163, 106, 67]	[163, 106, 67]	[153, 125, 100]	[223, 221, 198]
24	[209, 181, 147]	[163, 106, 67]	[163, 106, 67]	[153, 125, 100]	[117, 101, 85]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[91, 81, 71]	[90, 75, 62]	[109, 90, 74]	[91, 81, 71]	[101, 82, 67]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[140, 98, 66]	[163, 106, 67]	[209, 181, 147]	[117, 101, 85]	[223, 221, 198]
25	[223, 221, 198]	[209, 181, 147]	[163, 106, 67]	[153, 125, 100]	[117, 101, 85]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[109, 90, 74]	[101, 82, 67]	[101, 82, 67]	[90, 75, 62]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[91, 81, 71]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[140, 98, 66]	[153, 125, 100]	[117, 101, 85]	[117, 101, 85]	[223, 221, 198]
26	[209, 181, 147]	[209, 181, 147]	[209, 181, 147]	[153, 125, 100]	[117, 101, 85]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[90, 75, 62]	[90, 75, 62]	[76, 61, 45]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[109, 90, 74]	[117, 101, 85]	[153, 125, 100]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]
27	[209, 181, 147]	[209, 181, 147]	[209, 181, 147]	[153, 125, 100]	[153, 125, 100]	[117, 101, 85]	[109, 90, 74]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[109, 90, 74]	[101, 82, 67]	[90, 75, 62]	[109, 90, 74]	[117, 101, 85]	[101, 82, 67]	[101, 82, 67]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]
28	[209, 181, 147]	[209, 181, 147]	[209, 181, 147]	[209, 181, 147]	[117, 101, 85]	[117, 101, 85]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[109, 90, 74]	[117, 101, 85]	[109, 90, 74]	[117, 101, 85]	[117, 101, 85]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[101, 82, 67]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[153, 125, 100]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]
29	[223, 221, 198]	[209, 181, 147]	[209, 181, 147]	[209, 181, 147]	[96, 66, 45]	[117, 101, 85]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[109, 90, 74]	[90, 75, 62]	[91, 81, 71]	[76, 61, 45]	[90, 75, 62]	[101, 82, 67]	[109, 90, 74]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[76, 61, 45]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]
30	[209, 181, 147]	[223, 221, 198]	[209, 181, 147]	[209, 181, 147]	[223, 221, 198]	[64, 42, 25]	[109, 90, 74]	[109, 90, 74]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[76, 61, 45]	[76, 61, 45]	[90, 75, 62]	[109, 90, 74]	[109, 90, 74]	[109, 90, 74]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[76, 61, 45]	[91, 81, 71]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]
31	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[117, 101, 85]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[91, 81, 71]	[90, 75, 62]	[90, 75, 62]	[76, 61, 45]	[64, 42, 25]	[76, 61, 45]	[90, 75, 62]	[90, 75, 62]	[101, 82, 67]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[90, 75, 62]	[76, 61, 45]	[209, 181, 147]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]	[223, 221, 198]
