	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	[217, 212, 196]	[57, 43, 36]	[39, 32, 27]	[37, 28, 23]	[25, 16, 11]	[110, 84, 67]	[193, 158, 125]	[160, 132, 110]	[125, 100, 81]	[70, 57, 44]	[91, 63, 49]	[157, 111, 94]	[202, 156, 128]	[216, 173, 142]	[220, 178, 146]	[235, 197, 161]	[240, 206, 178]	[227, 183, 155]	[206, 166, 135]	[191, 144, 117]	[157, 111, 94]	[149, 121, 101]	[110, 84, 67]	[125, 100, 81]	[192, 151, 126]	[192, 151, 126]	[220, 184, 151]	[175, 136, 114]	[44, 33, 26]	[43, 35, 31]	[57, 43, 36]	[57, 43, 36]
11	[217, 212, 196]	[57, 43, 36]	[39, 32, 27]	[37, 28, 23]	[25, 16, 11]	[125, 100, 81]	[125, 100, 81]	[149, 121, 101]	[199, 179, 157]	[57, 43, 36]	[57, 43, 36]	[149, 121, 101]	[157, 111, 94]	[225, 192, 148]	[227, 186, 148]	[235, 197, 161]	[240, 206, 178]	[229, 197, 165]	[232, 192, 151]	[202, 162, 128]	[157, 111, 94]	[110, 84, 67]	[57, 43, 36]	[125, 100, 81]	[217, 212, 196]	[91, 63, 49]	[192, 151, 126]	[178, 145, 118]	[86, 78, 67]	[37, 28, 23]	[57, 43, 36]	[57, 43, 36]
12	[199, 179, 157]	[46, 38, 33]	[44, 33, 26]	[37, 28, 23]	[32, 23, 15]	[160, 132, 110]	[175, 136, 114]	[191, 144, 117]	[191, 144, 117]	[178, 145, 118]	[191, 144, 117]	[202, 162, 128]	[225, 192, 148]	[225, 192, 148]	[225, 192, 148]	[232, 192, 151]	[229, 197, 165]	[232, 193, 162]	[235, 197, 161]	[225, 192, 148]	[202, 156, 128]	[191, 144, 117]	[178, 145, 118]	[178, 145, 118]	[192, 151, 126]	[202, 156, 128]	[178, 145, 118]	[202, 162, 128]	[160, 132, 110]	[32, 23, 15]	[44, 33, 26]	[57, 43, 36]
13	[86, 78, 67]	[40, 29, 24]	[37, 28, 23]	[32, 31, 29]	[70, 57, 44]	[193, 158, 125]	[207, 170, 136]	[207, 170, 136]	[207, 170, 136]	[207, 170, 136]	[227, 186, 148]	[227, 192, 162]	[232, 192, 151]	[225, 192, 148]	[227, 186, 148]	[225, 192, 148]	[227, 192, 162]	[227, 192, 162]	[232, 193, 162]	[235, 197, 161]	[232, 192, 151]	[216, 173, 142]	[202, 156, 128]	[202, 162, 128]	[216, 173, 142]	[220, 184, 151]	[220, 184, 151]	[220, 184, 151]	[193, 158, 125]	[32, 23, 15]	[46, 38, 33]	[60, 52, 46]
14	[60, 52, 46]	[46, 38, 33]	[37, 28, 23]	[40, 29, 24]	[149, 121, 101]	[216, 181, 147]	[225, 192, 148]	[225, 192, 148]	[227, 186, 148]	[227, 186, 148]	[232, 192, 151]	[232, 192, 151]	[232, 192, 151]	[216, 181, 147]	[216, 173, 142]	[225, 192, 148]	[229, 197, 165]	[229, 187, 161]	[232, 193, 162]	[232, 192, 151]	[232, 192, 151]	[232, 192, 151]	[227, 186, 148]	[227, 186, 148]	[227, 183, 155]	[227, 192, 162]	[229, 197, 165]	[236, 201, 170]	[220, 184, 151]	[44, 33, 26]	[43, 35, 31]	[60, 52, 46]
15	[57, 43, 36]	[57, 43, 36]	[32, 23, 15]	[37, 28, 23]	[193, 158, 125]	[235, 197, 161]	[232, 192, 151]	[225, 192, 148]	[232, 192, 151]	[232, 192, 151]	[232, 192, 151]	[232, 192, 151]	[225, 192, 148]	[220, 178, 146]	[214, 168, 138]	[220, 184, 151]	[227, 183, 155]	[227, 183, 155]	[227, 192, 162]	[232, 192, 151]	[235, 197, 161]	[235, 197, 161]	[232, 192, 151]	[225, 192, 148]	[232, 192, 151]	[229, 197, 165]	[236, 201, 170]	[236, 201, 170]	[236, 201, 170]	[91, 63, 49]	[43, 35, 31]	[60, 52, 46]
16	[46, 38, 33]	[40, 29, 24]	[32, 23, 15]	[31, 27, 23]	[202, 162, 128]	[235, 197, 161]	[232, 192, 151]	[232, 192, 151]	[235, 197, 161]	[232, 192, 151]	[232, 192, 151]	[232, 192, 151]	[214, 168, 138]	[202, 156, 128]	[227, 186, 148]	[235, 197, 161]	[229, 187, 161]	[232, 193, 162]	[216, 173, 142]	[226, 178, 147]	[232, 193, 162]	[236, 201, 170]	[235, 197, 161]	[235, 197, 161]	[235, 197, 161]	[229, 197, 165]	[232, 193, 162]	[240, 206, 178]	[236, 201, 170]	[110, 84, 67]	[37, 28, 23]	[46, 38, 33]
17	[44, 33, 26]	[32, 23, 15]	[32, 23, 15]	[25, 16, 11]	[192, 151, 126]	[232, 192, 151]	[235, 197, 161]	[232, 192, 151]	[232, 192, 151]	[235, 197, 161]	[232, 192, 151]	[226, 178, 147]	[191, 144, 117]	[208, 161, 133]	[226, 178, 147]	[227, 186, 148]	[229, 187, 161]	[229, 187, 161]	[229, 187, 161]	[189, 133, 111]	[226, 178, 147]	[232, 193, 162]	[236, 201, 170]	[240, 206, 178]	[240, 206, 178]	[240, 206, 178]	[240, 206, 178]	[229, 197, 165]	[236, 201, 170]	[110, 84, 67]	[37, 28, 23]	[43, 35, 31]
18	[44, 33, 26]	[37, 26, 20]	[31, 20, 14]	[25, 16, 11]	[149, 121, 101]	[232, 193, 162]	[235, 197, 161]	[235, 197, 161]	[235, 197, 161]	[232, 192, 151]	[227, 186, 148]	[202, 149, 124]	[220, 178, 146]	[214, 168, 138]	[214, 168, 138]	[208, 161, 133]	[216, 173, 142]	[227, 183, 155]	[229, 187, 161]	[229, 187, 161]	[202, 156, 128]	[227, 183, 155]	[226, 178, 147]	[235, 197, 161]	[236, 201, 170]	[240, 206, 178]	[240, 206, 178]	[240, 206, 178]	[229, 187, 161]	[70, 57, 44]	[39, 32, 27]	[39, 32, 27]
19	[44, 33, 26]	[40, 29, 24]	[31, 20, 14]	[17, 15, 11]	[91, 63, 49]	[225, 192, 148]	[235, 197, 161]	[235, 197, 161]	[232, 192, 151]	[232, 192, 151]	[226, 178, 147]	[208, 161, 133]	[202, 149, 124]	[91, 63, 49]	[189, 133, 111]	[202, 149, 124]	[208, 161, 133]	[110, 84, 67]	[150, 93, 80]	[226, 178, 147]	[202, 156, 128]	[226, 178, 147]	[226, 178, 147]	[232, 193, 162]	[236, 201, 170]	[240, 206, 178]	[240, 206, 178]	[240, 206, 178]	[229, 187, 161]	[37, 26, 20]	[37, 26, 20]	[40, 29, 24]
20	[44, 33, 26]	[44, 33, 26]	[31, 20, 14]	[15, 9, 5]	[31, 20, 14]	[216, 173, 142]	[232, 192, 151]	[232, 192, 151]	[227, 186, 148]	[226, 178, 147]	[226, 178, 147]	[227, 186, 148]	[173, 122, 103]	[173, 122, 103]	[189, 133, 111]	[189, 133, 111]	[173, 122, 103]	[202, 149, 124]	[189, 133, 111]	[173, 122, 103]	[227, 186, 148]	[220, 178, 146]	[227, 183, 155]	[227, 183, 155]	[236, 201, 170]	[240, 206, 178]	[240, 206, 178]	[240, 206, 178]	[199, 179, 157]	[31, 20, 14]	[37, 26, 20]	[37, 28, 23]
21	[44, 33, 26]	[44, 33, 26]	[31, 20, 14]	[25, 16, 11]	[31, 20, 14]	[193, 158, 125]	[220, 184, 151]	[232, 192, 151]	[227, 186, 148]	[227, 186, 148]	[227, 186, 148]	[232, 192, 151]	[225, 192, 148]	[214, 168, 138]	[202, 149, 124]	[173, 122, 103]	[189, 133, 111]	[220, 178, 146]	[227, 183, 155]	[232, 193, 162]	[227, 192, 162]	[227, 183, 155]	[227, 183, 155]	[226, 178, 147]	[232, 193, 162]	[236, 201, 170]	[240, 206, 178]	[240, 206, 178]	[175, 136, 114]	[25, 16, 11]	[37, 28, 23]	[40, 29, 24]
22	[44, 33, 26]	[44, 33, 26]	[37, 28, 23]	[32, 23, 15]	[25, 16, 11]	[149, 121, 101]	[206, 166, 135]	[220, 178, 146]	[227, 186, 148]	[227, 186, 148]	[227, 186, 148]	[225, 192, 148]	[225, 192, 148]	[216, 181, 147]	[220, 178, 146]	[202, 162, 128]	[226, 178, 147]	[232, 193, 162]	[232, 193, 162]	[227, 192, 162]	[227, 192, 162]	[229, 187, 161]	[227, 183, 155]	[227, 183, 155]	[229, 187, 161]	[227, 192, 162]	[236, 201, 170]	[229, 187, 161]	[70, 57, 44]	[17, 15, 11]	[37, 28, 23]	[40, 29, 24]
23	[44, 33, 26]	[37, 26, 20]	[39, 32, 27]	[25, 19, 13]	[25, 19, 13]	[70, 57, 44]	[202, 156, 128]	[214, 168, 138]	[227, 186, 148]	[216, 173, 142]	[207, 170, 136]	[216, 181, 147]	[216, 181, 147]	[202, 156, 128]	[173, 122, 103]	[202, 149, 124]	[202, 149, 124]	[214, 168, 138]	[229, 187, 161]	[227, 192, 162]	[227, 192, 162]	[229, 187, 161]	[220, 178, 146]	[226, 178, 147]	[229, 187, 161]	[227, 192, 162]	[229, 197, 165]	[199, 179, 157]	[25, 16, 11]	[17, 15, 11]	[37, 26, 20]	[40, 29, 24]
24	[44, 33, 26]	[40, 29, 24]	[30, 24, 20]	[25, 16, 11]	[15, 9, 5]	[25, 16, 11]	[189, 133, 111]	[207, 170, 136]	[207, 170, 136]	[202, 162, 128]	[173, 122, 103]	[175, 136, 114]	[150, 93, 80]	[157, 111, 94]	[157, 111, 94]	[157, 111, 94]	[157, 111, 94]	[157, 111, 94]	[157, 111, 94]	[192, 151, 126]	[227, 183, 155]	[214, 168, 138]	[202, 156, 128]	[216, 173, 142]	[220, 184, 151]	[229, 187, 161]	[220, 184, 151]	[178, 145, 118]	[15, 9, 5]	[25, 19, 13]	[32, 23, 15]	[37, 26, 20]
25	[46, 38, 33]	[37, 26, 20]	[25, 19, 13]	[31, 20, 14]	[25, 16, 11]	[17, 15, 11]	[173, 122, 103]	[202, 162, 128]	[207, 170, 136]	[191, 144, 117]	[157, 111, 94]	[150, 93, 80]	[157, 111, 94]	[150, 93, 80]	[150, 93, 80]	[173, 122, 103]	[189, 133, 111]	[150, 93, 80]	[150, 93, 80]	[110, 84, 67]	[150, 93, 80]	[150, 93, 80]	[173, 122, 103]	[216, 173, 142]	[227, 183, 155]	[220, 184, 151]	[199, 179, 157]	[57, 43, 36]	[15, 9, 5]	[32, 23, 15]	[32, 23, 15]	[30, 24, 20]
26	[44, 33, 26]	[37, 26, 20]	[31, 20, 14]	[25, 16, 11]	[25, 19, 13]	[25, 19, 13]	[110, 84, 67]	[191, 144, 117]	[193, 158, 125]	[191, 144, 117]	[193, 158, 125]	[202, 162, 128]	[191, 144, 117]	[173, 122, 103]	[173, 122, 103]	[189, 133, 111]	[189, 133, 111]	[191, 144, 117]	[175, 136, 114]	[202, 156, 128]	[192, 151, 126]	[202, 156, 128]	[191, 144, 117]	[216, 173, 142]	[227, 183, 155]	[216, 173, 142]	[178, 145, 118]	[15, 9, 5]	[17, 15, 11]	[37, 28, 23]	[25, 19, 13]	[39, 32, 27]
27	[44, 33, 26]	[37, 26, 20]	[31, 20, 14]	[17, 15, 11]	[32, 23, 15]	[25, 16, 11]	[15, 9, 5]	[149, 121, 101]	[191, 144, 117]	[193, 158, 125]	[202, 162, 128]	[202, 162, 128]	[202, 162, 128]	[191, 144, 117]	[189, 133, 111]	[189, 133, 111]	[173, 122, 103]	[191, 144, 117]	[202, 156, 128]	[208, 161, 133]	[208, 161, 133]	[206, 166, 135]	[202, 162, 128]	[202, 156, 128]	[206, 166, 135]	[192, 151, 126]	[31, 20, 14]	[4, 3, 4]	[17, 15, 11]	[37, 26, 20]	[31, 20, 14]	[43, 35, 31]
28	[44, 33, 26]	[37, 26, 20]	[30, 24, 20]	[25, 19, 13]	[37, 28, 23]	[25, 19, 13]	[25, 16, 11]	[44, 33, 26]	[189, 133, 111]	[202, 162, 128]	[202, 162, 128]	[202, 162, 128]	[206, 166, 135]	[202, 156, 128]	[191, 144, 117]	[189, 133, 111]	[189, 133, 111]	[191, 144, 117]	[202, 149, 124]	[202, 156, 128]	[214, 168, 138]	[206, 166, 135]	[206, 166, 135]	[192, 151, 126]	[192, 151, 126]	[110, 84, 67]	[4, 3, 4]	[4, 3, 4]	[17, 15, 11]	[32, 23, 15]	[37, 26, 20]	[43, 35, 31]
29	[44, 33, 26]	[44, 33, 26]	[31, 20, 14]	[25, 16, 11]	[32, 23, 15]	[25, 16, 11]	[17, 15, 11]	[4, 3, 4]	[86, 78, 67]	[193, 158, 125]	[202, 162, 128]	[202, 162, 128]	[216, 173, 142]	[216, 173, 142]	[220, 178, 146]	[214, 168, 138]	[208, 161, 133]	[208, 161, 133]	[214, 168, 138]	[214, 168, 138]	[216, 173, 142]	[207, 170, 136]	[206, 166, 135]	[178, 145, 118]	[125, 100, 81]	[4, 3, 4]	[4, 3, 4]	[17, 15, 11]	[24, 22, 19]	[32, 23, 15]	[32, 23, 15]	[37, 28, 23]
30	[46, 38, 33]	[32, 23, 15]	[32, 23, 15]	[32, 23, 15]	[40, 29, 24]	[25, 19, 13]	[25, 16, 11]	[4, 3, 4]	[4, 3, 4]	[91, 63, 49]	[193, 158, 125]	[202, 162, 128]	[207, 170, 136]	[220, 178, 146]	[216, 173, 142]	[216, 173, 142]	[220, 178, 146]	[220, 184, 151]	[216, 181, 147]	[216, 173, 142]	[207, 170, 136]	[206, 166, 135]	[175, 136, 114]	[110, 84, 67]	[4, 3, 4]	[4, 3, 4]	[15, 9, 5]	[15, 9, 5]	[25, 19, 13]	[40, 29, 24]	[37, 26, 20]	[37, 28, 23]
31	[44, 33, 26]	[40, 29, 24]	[31, 20, 14]	[25, 16, 11]	[37, 26, 20]	[31, 20, 14]	[31, 20, 14]	[17, 15, 11]	[4, 3, 4]	[32, 23, 15]	[110, 84, 67]	[193, 158, 125]	[202, 162, 128]	[214, 168, 138]	[207, 170, 136]	[214, 168, 138]	[216, 173, 142]	[216, 181, 147]	[216, 181, 147]	[214, 168, 138]	[192, 151, 126]	[149, 121, 101]	[91, 63, 49]	[25, 16, 11]	[15, 9, 5]	[4, 3, 4]	[17, 15, 11]	[24, 22, 19]	[31, 27, 23]	[40, 29, 24]	[32, 23, 15]	[30, 24, 20]
