	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	[4, 235, 119]	[59, 39, 29]	[100, 67, 47]	[142, 101, 70]	[149, 103, 72]	[151, 111, 82]	[123, 86, 62]	[123, 86, 62]	[118, 81, 57]	[102, 73, 54]	[82, 59, 45]	[102, 73, 54]	[82, 59, 45]	[77, 45, 31]	[82, 59, 45]	[82, 59, 45]	[102, 73, 54]	[81, 53, 38]	[118, 81, 57]	[102, 73, 54]	[102, 73, 54]	[131, 96, 70]	[100, 67, 47]	[123, 86, 62]	[95, 61, 43]	[81, 53, 38]	[38, 23, 17]	[38, 23, 17]	[38, 23, 17]	[77, 45, 31]	[102, 73, 54]	[95, 61, 43]
11	[4, 235, 119]	[100, 67, 47]	[113, 71, 47]	[126, 82, 54]	[126, 82, 54]	[151, 111, 82]	[123, 86, 62]	[102, 73, 54]	[59, 39, 29]	[81, 53, 38]	[81, 53, 38]	[64, 46, 35]	[59, 39, 29]	[64, 46, 35]	[59, 39, 29]	[59, 39, 29]	[41, 31, 25]	[59, 39, 29]	[64, 46, 35]	[82, 59, 45]	[82, 59, 45]	[82, 59, 45]	[102, 73, 54]	[95, 61, 43]	[77, 45, 31]	[77, 45, 31]	[64, 46, 35]	[41, 31, 25]	[55, 33, 23]	[55, 33, 23]	[100, 67, 47]	[118, 81, 57]
12	[4, 235, 119]	[116, 76, 52]	[126, 82, 54]	[142, 101, 70]	[131, 96, 70]	[123, 86, 62]	[81, 53, 38]	[77, 45, 31]	[55, 33, 23]	[77, 45, 31]	[55, 33, 23]	[59, 39, 29]	[59, 39, 29]	[41, 31, 25]	[28, 20, 16]	[38, 23, 17]	[28, 20, 16]	[28, 20, 16]	[28, 20, 16]	[38, 23, 17]	[28, 20, 16]	[41, 31, 25]	[59, 39, 29]	[77, 45, 31]	[81, 53, 38]	[82, 59, 45]	[81, 53, 38]	[59, 39, 29]	[55, 33, 23]	[55, 33, 23]	[100, 67, 47]	[116, 76, 52]
13	[4, 235, 119]	[126, 82, 54]	[126, 82, 54]	[142, 101, 70]	[123, 86, 62]	[81, 53, 38]	[77, 45, 31]	[95, 61, 43]	[118, 81, 57]	[82, 59, 45]	[77, 45, 31]	[95, 61, 43]	[81, 53, 38]	[64, 46, 35]	[64, 46, 35]	[55, 33, 23]	[38, 23, 17]	[41, 31, 25]	[41, 31, 25]	[59, 39, 29]	[41, 31, 25]	[59, 39, 29]	[64, 46, 35]	[64, 46, 35]	[77, 45, 31]	[81, 53, 38]	[81, 53, 38]	[81, 53, 38]	[64, 46, 35]	[59, 39, 29]	[100, 67, 47]	[123, 86, 62]
14	[4, 235, 119]	[139, 93, 62]	[159, 110, 76]	[142, 97, 66]	[131, 86, 58]	[77, 45, 31]	[116, 76, 52]	[130, 90, 64]	[118, 81, 57]	[123, 86, 62]	[118, 81, 57]	[118, 81, 57]	[100, 67, 47]	[95, 61, 43]	[102, 73, 54]	[102, 73, 54]	[95, 61, 43]	[100, 67, 47]	[82, 59, 45]	[82, 59, 45]	[95, 61, 43]	[81, 53, 38]	[81, 53, 38]	[81, 53, 38]	[95, 61, 43]	[81, 53, 38]	[100, 67, 47]	[95, 61, 43]	[102, 73, 54]	[77, 45, 31]	[100, 67, 47]	[131, 96, 70]
15	[4, 235, 119]	[159, 110, 76]	[142, 97, 66]	[150, 107, 75]	[142, 101, 70]	[139, 93, 62]	[142, 97, 66]	[142, 101, 70]	[130, 90, 64]	[130, 90, 64]	[126, 82, 54]	[130, 90, 64]	[123, 86, 62]	[130, 90, 64]	[123, 86, 62]	[123, 86, 62]	[130, 90, 64]	[118, 81, 57]	[118, 81, 57]	[116, 76, 52]	[123, 86, 62]	[113, 71, 47]	[116, 76, 52]	[113, 71, 47]	[113, 71, 47]	[95, 61, 43]	[118, 81, 57]	[116, 76, 52]	[118, 81, 57]	[123, 86, 62]	[116, 76, 52]	[142, 97, 66]
16	[4, 235, 119]	[150, 107, 75]	[139, 93, 62]	[139, 93, 62]	[142, 97, 66]	[149, 103, 72]	[131, 86, 58]	[142, 101, 70]	[150, 107, 75]	[142, 101, 70]	[130, 90, 64]	[142, 101, 70]	[142, 101, 70]	[142, 101, 70]	[142, 101, 70]	[142, 97, 66]	[131, 96, 70]	[131, 96, 70]	[130, 90, 64]	[130, 90, 64]	[118, 81, 57]	[118, 81, 57]	[118, 81, 57]	[126, 82, 54]	[116, 76, 52]	[126, 82, 54]	[118, 81, 57]	[126, 82, 54]	[130, 90, 64]	[123, 86, 62]	[130, 90, 64]	[142, 101, 70]
17	[4, 235, 119]	[150, 107, 75]	[149, 103, 72]	[142, 101, 70]	[139, 93, 62]	[149, 103, 72]	[139, 93, 62]	[142, 101, 70]	[149, 103, 72]	[139, 93, 62]	[142, 101, 70]	[150, 107, 75]	[151, 111, 82]	[151, 111, 82]	[150, 107, 75]	[149, 103, 72]	[149, 103, 72]	[142, 97, 66]	[142, 101, 70]	[130, 90, 64]	[123, 86, 62]	[123, 86, 62]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[131, 86, 58]	[131, 86, 58]	[123, 86, 62]	[130, 90, 64]	[130, 90, 64]	[149, 103, 72]
18	[4, 235, 119]	[159, 110, 76]	[149, 103, 72]	[142, 97, 66]	[139, 93, 62]	[142, 97, 66]	[131, 86, 58]	[139, 93, 62]	[139, 93, 62]	[139, 93, 62]	[139, 93, 62]	[142, 97, 66]	[149, 103, 72]	[151, 111, 82]	[142, 101, 70]	[142, 97, 66]	[142, 97, 66]	[130, 90, 64]	[130, 90, 64]	[131, 86, 58]	[123, 86, 62]	[123, 86, 62]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[130, 90, 64]	[130, 90, 64]	[142, 101, 70]	[142, 101, 70]	[150, 107, 75]
19	[4, 235, 119]	[159, 110, 76]	[150, 107, 75]	[149, 103, 72]	[142, 97, 66]	[142, 97, 66]	[139, 93, 62]	[139, 93, 62]	[139, 93, 62]	[139, 93, 62]	[139, 93, 62]	[142, 97, 66]	[116, 76, 52]	[113, 71, 47]	[116, 76, 52]	[116, 76, 52]	[113, 71, 47]	[118, 81, 57]	[130, 90, 64]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[116, 76, 52]	[116, 76, 52]	[126, 82, 54]	[126, 82, 54]	[130, 90, 64]	[130, 90, 64]	[150, 107, 75]	[150, 107, 75]	[151, 111, 82]
20	[4, 235, 119]	[159, 110, 76]	[150, 107, 75]	[149, 103, 72]	[142, 97, 66]	[139, 93, 62]	[131, 86, 58]	[131, 86, 58]	[126, 82, 54]	[95, 61, 43]	[95, 61, 43]	[113, 71, 47]	[118, 81, 57]	[100, 67, 47]	[95, 61, 43]	[95, 61, 43]	[81, 53, 38]	[95, 61, 43]	[95, 61, 43]	[100, 67, 47]	[113, 71, 47]	[116, 76, 52]	[113, 71, 47]	[116, 76, 52]	[116, 76, 52]	[116, 76, 52]	[126, 82, 54]	[131, 86, 58]	[142, 97, 66]	[149, 103, 72]	[150, 107, 75]	[151, 111, 82]
21	[4, 235, 119]	[159, 110, 76]	[159, 110, 76]	[149, 103, 72]	[142, 97, 66]	[126, 82, 54]	[126, 82, 54]	[113, 71, 47]	[113, 71, 47]	[113, 71, 47]	[81, 53, 38]	[77, 45, 31]	[55, 33, 23]	[55, 33, 23]	[28, 20, 16]	[28, 20, 16]	[28, 20, 16]	[28, 20, 16]	[28, 20, 16]	[55, 33, 23]	[55, 33, 23]	[81, 53, 38]	[113, 71, 47]	[116, 76, 52]	[116, 76, 52]	[116, 76, 52]	[126, 82, 54]	[131, 86, 58]	[142, 97, 66]	[150, 107, 75]	[149, 103, 72]	[159, 110, 76]
22	[4, 235, 119]	[163, 117, 83]	[163, 117, 83]	[150, 107, 75]	[139, 93, 62]	[126, 82, 54]	[113, 71, 47]	[95, 61, 43]	[77, 45, 31]	[55, 33, 23]	[38, 23, 17]	[55, 33, 23]	[81, 53, 38]	[102, 73, 54]	[41, 31, 25]	[28, 20, 16]	[28, 20, 16]	[28, 20, 16]	[38, 23, 17]	[55, 33, 23]	[82, 59, 45]	[77, 45, 31]	[77, 45, 31]	[116, 76, 52]	[118, 81, 57]	[116, 76, 52]	[126, 82, 54]	[131, 86, 58]	[139, 93, 62]	[159, 110, 76]	[163, 117, 83]	[168, 123, 90]
23	[4, 235, 119]	[163, 117, 83]	[163, 117, 83]	[159, 110, 76]	[142, 97, 66]	[126, 82, 54]	[126, 82, 54]	[113, 71, 47]	[77, 45, 31]	[55, 33, 23]	[81, 53, 38]	[81, 53, 38]	[100, 67, 47]	[131, 96, 70]	[82, 59, 45]	[38, 23, 17]	[28, 20, 16]	[38, 23, 17]	[38, 23, 17]	[81, 53, 38]	[118, 81, 57]	[77, 45, 31]	[55, 33, 23]	[77, 45, 31]	[123, 86, 62]	[116, 76, 52]	[126, 82, 54]	[126, 82, 54]	[139, 93, 62]	[163, 117, 83]	[168, 123, 90]	[168, 123, 90]
24	[4, 235, 119]	[163, 117, 83]	[168, 123, 90]	[159, 110, 76]	[150, 107, 75]	[142, 101, 70]	[142, 101, 70]	[139, 93, 62]	[130, 90, 64]	[116, 76, 52]	[95, 61, 43]	[100, 67, 47]	[113, 71, 47]	[116, 76, 52]	[123, 86, 62]	[64, 46, 35]	[38, 23, 17]	[38, 23, 17]	[59, 39, 29]	[102, 73, 54]	[95, 61, 43]	[77, 45, 31]	[77, 45, 31]	[77, 45, 31]	[131, 86, 58]	[126, 82, 54]	[126, 82, 54]	[126, 82, 54]	[142, 97, 66]	[163, 117, 83]	[179, 132, 96]	[168, 123, 90]
25	[4, 235, 119]	[168, 123, 90]	[168, 123, 90]	[163, 117, 83]	[163, 117, 83]	[159, 110, 76]	[151, 111, 82]	[150, 107, 75]	[142, 97, 66]	[131, 96, 70]	[130, 90, 64]	[113, 71, 47]	[113, 71, 47]	[116, 76, 52]	[95, 61, 43]	[102, 73, 54]	[102, 73, 54]	[102, 73, 54]	[95, 61, 43]	[100, 67, 47]	[100, 67, 47]	[113, 71, 47]	[116, 76, 52]	[118, 81, 57]	[130, 90, 64]	[131, 86, 58]	[131, 86, 58]	[139, 93, 62]	[159, 110, 76]	[168, 123, 90]	[179, 132, 96]	[168, 123, 90]
26	[4, 235, 119]	[168, 123, 90]	[168, 123, 90]	[163, 117, 83]	[168, 123, 90]	[159, 110, 76]	[150, 107, 75]	[159, 110, 76]	[149, 103, 72]	[142, 101, 70]	[149, 103, 72]	[139, 93, 62]	[131, 86, 58]	[126, 82, 54]	[113, 71, 47]	[95, 61, 43]	[95, 61, 43]	[95, 61, 43]	[100, 67, 47]	[95, 61, 43]	[95, 61, 43]	[113, 71, 47]	[116, 76, 52]	[130, 90, 64]	[139, 93, 62]	[131, 86, 58]	[142, 97, 66]	[149, 103, 72]	[159, 110, 76]	[168, 123, 90]	[179, 132, 96]	[179, 132, 96]
27	[4, 235, 119]	[168, 123, 90]	[168, 123, 90]	[168, 123, 90]	[163, 117, 83]	[159, 110, 76]	[159, 110, 76]	[163, 117, 83]	[159, 110, 76]	[149, 103, 72]	[149, 103, 72]	[142, 97, 66]	[139, 93, 62]	[131, 86, 58]	[126, 82, 54]	[116, 76, 52]	[113, 71, 47]	[113, 71, 47]	[113, 71, 47]	[113, 71, 47]	[116, 76, 52]	[126, 82, 54]	[131, 86, 58]	[131, 86, 58]	[142, 97, 66]	[131, 86, 58]	[149, 103, 72]	[159, 110, 76]	[159, 110, 76]	[168, 123, 90]	[179, 132, 96]	[168, 123, 90]
28	[4, 235, 119]	[179, 132, 96]	[179, 132, 96]	[168, 123, 90]	[163, 117, 83]	[159, 110, 76]	[159, 110, 76]	[159, 110, 76]	[150, 107, 75]	[159, 110, 76]	[150, 107, 75]	[142, 101, 70]	[142, 97, 66]	[139, 93, 62]	[139, 93, 62]	[131, 86, 58]	[131, 86, 58]	[131, 86, 58]	[131, 86, 58]	[123, 86, 62]	[130, 90, 64]	[130, 90, 64]	[142, 97, 66]	[142, 97, 66]	[142, 97, 66]	[142, 97, 66]	[159, 110, 76]	[149, 103, 72]	[159, 110, 76]	[168, 123, 90]	[179, 132, 96]	[179, 132, 96]
29	[4, 235, 119]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[163, 117, 83]	[163, 117, 83]	[159, 110, 76]	[159, 110, 76]	[150, 107, 75]	[150, 107, 75]	[149, 103, 72]	[149, 103, 72]	[142, 97, 66]	[142, 101, 70]	[139, 93, 62]	[142, 101, 70]	[142, 97, 66]	[130, 90, 64]	[130, 90, 64]	[142, 101, 70]	[150, 107, 75]	[159, 110, 76]	[159, 110, 76]	[149, 103, 72]	[159, 110, 76]	[149, 103, 72]	[159, 110, 76]	[159, 110, 76]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]
30	[4, 235, 119]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[168, 123, 90]	[163, 117, 83]	[163, 117, 83]	[159, 110, 76]	[159, 110, 76]	[150, 107, 75]	[150, 107, 75]	[149, 103, 72]	[149, 103, 72]	[142, 101, 70]	[142, 97, 66]	[142, 97, 66]	[139, 93, 62]	[149, 103, 72]	[149, 103, 72]	[151, 111, 82]	[163, 117, 83]	[159, 110, 76]	[159, 110, 76]	[159, 110, 76]	[159, 110, 76]	[163, 117, 83]	[168, 123, 90]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]
31	[4, 235, 119]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[168, 123, 90]	[163, 117, 83]	[163, 117, 83]	[159, 110, 76]	[159, 110, 76]	[150, 107, 75]	[150, 107, 75]	[149, 103, 72]	[142, 101, 70]	[149, 103, 72]	[159, 110, 76]	[150, 107, 75]	[159, 110, 76]	[159, 110, 76]	[163, 117, 83]	[163, 117, 83]	[163, 117, 83]	[159, 110, 76]	[168, 123, 90]	[168, 123, 90]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]	[179, 132, 96]
